@relation space_ga

@attribute ln(VOTES/POP) numeric
@attribute POP numeric
@attribute EDUCATION numeric
@attribute HOUSES numeric
@attribute INCOME numeric
@attribute XCOORD numeric
@attribute binaryClass {P,N}

@data
-0.462071,8.57998,8.048469,7.668094,10.887904,-109559034,N
-0.325373,9.287764,8.797397,8.272826,11.401837,-113276939,P
-0.235726,8.137103,7.669962,7.271009,10.271008,-112795948,N
-0.295287,7.809541,7.467942,6.938284,9.81033,-111893833,P
-0.168748,8.588769,8.173293,7.722235,10.672136,-113104745,N
-0.159475,7.957177,7.582738,7.031741,10.330942,-111579140,N
-0.165019,6.742881,6.335054,5.934894,8.780019,-112129709,N
-0.300381,7.145196,6.632002,6.212606,9.411157,-111238688,N
-0.455949,12.896441,12.44067,11.830288,15.283733,-111925494,N
-0.569043,8.771525,7.985825,7.724005,10.722121,-109805024,P
-0.319525,9.116469,8.582981,8.223091,11.101085,-111575157,N
-0.258182,9.104535,8.675222,8.264621,11.298729,-111797045,N
-0.258141,8.793764,8.422663,7.823246,11.364704,-110965855,N
-0.482398,9.663516,9.133351,8.669227,12.032439,-113182152,N
-0.493241,9.393245,8.786457,8.454253,11.680802,-109518320,N
-0.459692,11.8232,11.197845,10.548284,13.941203,-111669709,N
-0.268234,8.548692,8.101981,7.604396,10.749077,-111158793,N
-0.283142,9.692087,9.243582,8.698681,11.751233,-113516741,P
-0.087163,7.088409,6.618739,6.23637,9.09762,-110897030,N
-0.415906,11.46041,10.968319,10.430049,13.766631,-111917425,N
-0.580884,9.942227,9.319105,8.859079,12.007067,-73142548,N
-0.559751,10.086434,9.520542,9.033006,12.281528,-73108405,N
-0.549121,9.81044,9.237956,8.739376,11.854606,-72098806,N
-0.577529,11.335496,10.774258,10.114356,13.592458,-73087693,N
-0.625527,8.383433,7.647309,7.415777,10.34551,-71720604,N
-0.559669,10.066031,9.364348,9.024613,12.172805,-72908992,N
-0.366935,8.081166,7.516977,7.160846,10.210899,-73290953,N
-0.549572,9.387398,8.833608,8.313117,11.447426,-72646320,N
-0.525019,9.673697,9.117128,8.682877,11.689112,-72381605,N
-0.558515,9.68732,9.010791,8.672315,11.712202,-72250933,N
-0.562182,10.657777,10.10651,9.555206,12.780647,-73035050,N
-0.488974,10.538767,10.024598,9.446519,12.671205,-72621309,N
-0.482026,10.199063,9.707777,9.08806,12.361053,-72717598,N
-0.483346,10.522369,10.06126,9.510815,12.751192,-72570174,N
-0.761691,10.039503,8.998384,9.06797,12.00934,-75763999,P
-0.768733,10.651099,9.976087,9.341369,12.989992,-78556228,P
-0.744577,9.211739,8.358197,8.269757,11.376143,-80013426,P
-0.472938,8.689296,7.611842,7.712444,10.717413,-77977328,P
-0.873582,9.960624,8.900685,8.860499,12.028798,-79142385,P
-0.691723,9.038603,8.032035,8.094378,11.21592,-78810027,P
-0.64652,11.756891,11.432268,10.226259,14.466245,-77101909,N
-0.817141,10.565144,9.729194,9.542159,12.601181,-79133094,P
-0.772385,8.376781,7.467942,7.275172,10.502214,-79736146,P
-0.745631,10.12487,9.280333,9.219102,12.280879,-79528785,P
-0.691867,8.451908,7.520776,7.475339,10.342226,-81126687,P
-0.663055,9.722805,9.024733,8.795582,11.966241,-79804515,P
-0.639374,9.315961,8.065265,8.224432,11.168673,-77858651,P
-0.846491,10.117833,8.788593,9.14174,12.239565,-82035524,P
-0.735935,9.010547,7.805475,8.000685,10.89883,-78525376,P
-0.765432,10.362462,9.503085,9.403767,12.569569,-79091261,P
-0.871451,9.418979,8.371242,8.426831,11.484907,-77348448,P
-0.722049,9.895102,8.757626,9.007367,11.822577,-80734321,P
-0.767507,8.431853,7.338238,7.414573,10.552291,-77061381,P
-0.641854,9.060331,7.867489,8.037866,10.92752,-78661932,P
-0.581702,11.471249,10.971022,10.491857,13.989641,-77588420,P
-0.801153,8.892474,8.203851,7.814803,11.218125,-77996976,N
-0.49107,7.974877,7.12206,7.081709,9.982253,-80215803,P
-0.788395,9.677841,8.819961,8.587652,11.856288,-77956946,N
-0.567521,8.581857,7.489971,7.63337,10.504766,-78239480,P
-0.508271,9.494842,8.202482,8.564077,11.532934,-82351260,P
-0.829285,9.685518,8.573763,8.546558,11.71071,-77630071,P
-0.759369,8.761393,7.838343,7.775276,10.868092,-76951431,P
-0.564332,12.951497,12.661397,11.841574,15.739756,-77276396,N
-0.766364,10.131141,9.448412,8.94442,12.480297,-77808543,N
-0.681397,9.053102,7.987864,8.166216,11.001533,-80363170,P
-0.815526,8.88142,8.04751,7.892826,10.929332,-78278911,P
-0.850012,10.163811,9.163877,9.171184,12.219921,-79880814,P
-0.780869,10.066966,9.269081,9.123474,12.310779,-78262947,N
-0.610032,9.455089,8.659213,8.533067,11.517395,-80697854,P
-0.610145,9.584384,8.846353,8.67778,11.790731,-76522841,P
-0.566068,9.058354,8.131825,7.992945,11.355336,-77925906,P
-0.619638,9.4064,8.291045,8.50208,11.377163,-81228499,P
-0.635486,8.576782,7.710205,7.604894,10.700499,-78470800,N
-0.646276,8.889033,7.588324,7.826044,10.688621,-77562483,P
-0.793289,9.987093,8.802823,8.913685,11.900043,-78938306,P
-0.565825,10.487545,9.794509,9.519221,12.86058,-77491262,P
-0.571949,11.804512,11.258807,10.697656,14.252121,-77404166,P
-0.825353,10.611351,9.592469,9.666752,12.759461,-79884458,P
-0.565634,7.718685,6.920672,6.771936,9.784704,-79556297,N
-0.667777,9.627602,8.70963,8.604654,11.803847,-76711212,P
-0.707948,9.701127,9.071768,8.616858,12.017053,-76770737,P
-0.701946,8.375169,7.356918,7.446585,10.442492,-76901789,P
-0.756381,8.867709,8.244071,7.864804,11.168306,-77154814,P
-0.596267,8.785234,7.988543,7.805882,11.028644,-77096684,P
-0.542192,8.966611,8.158802,8.123854,11.133435,-76410883,P
-0.657818,9.803833,8.566555,8.825266,11.677083,-83128996,P
-0.632959,10.560748,10.124068,9.510889,13.154271,-77636626,N
-0.790749,9.440023,8.374477,8.488588,11.490925,-77957028,P
-0.738524,9.066008,7.976252,8.082711,11.037081,-78241394,P
-0.733503,8.900004,7.949797,7.890583,10.882903,-78281290,N
-0.51061,8.731013,7.987864,7.887584,10.956614,-76279226,P
-0.870727,9.965993,8.914088,8.871926,11.951516,-78365114,P
-0.565919,8.680841,7.869402,7.799343,10.724192,-76506992,P
-1.069578,10.83058,9.789423,9.388235,12.788459,-80394412,P
-0.682414,9.093357,7.932003,8.095599,11.109892,-78884353,P
-0.707216,8.725182,7.959276,7.82044,10.987815,-76997788,P
-0.811047,9.275472,8.181441,8.125039,11.11197,-75925725,P
-0.567306,8.940629,8.049108,8.096513,11.149557,-76379084,P
-0.647662,9.280146,8.181161,8.243283,11.296037,-78054668,P
-0.744656,9.470163,8.624252,8.444838,11.563609,-78011777,P
-0.676264,9.549452,8.49801,8.586346,11.557813,-78481544,N
-0.731516,9.451324,8.382747,8.540714,11.494099,-80285090,P
-0.839959,10.75735,9.598727,9.734832,12.656263,-79397333,P
-0.693803,9.121072,8.297793,8.022241,11.24151,-77916362,P
-0.801638,9.431803,8.279951,8.172164,11.276431,-78443070,P
-1.111828,9.7925,9.049467,8.298291,11.898623,-77221211,P
-0.85733,11.431694,11.023568,10.352746,13.98745,-77477783,N
-0.73244,10.128429,9.203618,9.127937,12.231268,-80713855,P
-0.637553,8.406932,7.499977,7.304516,10.543629,-78168603,N
-0.719451,8.541495,7.531552,7.618251,10.601025,-76724393,P
-0.541681,10.877405,10.362462,9.8794,13.277449,-80079453,P
-0.829987,9.474165,8.581857,8.47866,11.491773,-79446196,P
-0.847154,10.637417,9.768298,9.601504,12.666954,-78876339,N
-0.714798,10.008928,8.877103,9.049115,12.040844,-82095390,P
-0.661106,9.808187,8.644707,8.818334,11.665998,-82601454,P
-0.596899,9.920836,9.073833,8.938794,11.990358,-78568095,N
-0.714955,10.095966,8.945984,9.067393,12.07688,-81533542,P
-0.724751,9.517604,8.335431,8.28223,11.426572,-77106580,P
-0.806021,10.016861,9.30665,9.081256,12.275146,-77650521,P
-0.807474,10.206366,9.578311,9.222071,12.599064,-77452829,N
-0.403691,8.348538,7.229839,7.301148,10.414633,-76890536,P
-0.575174,8.935245,7.766417,7.840706,10.938166,-77258771,P
-0.89214,10.468858,9.459541,9.503532,12.585389,-81563049,P
-0.796113,9.638284,8.8663,8.617581,11.806423,-78206974,N
-0.760339,10.415173,9.421006,9.434204,12.49491,-81961173,P
-0.716622,9.231613,8.274612,8.347353,11.316351,-76803864,P
-0.838541,10.322033,9.218309,9.355739,12.43367,-82621677,P
-0.736621,9.815257,8.859789,8.835938,11.866304,-81085048,P
-0.684123,10.087807,9.605149,8.910046,12.458624,-76439212,P
-0.7356,11.341888,10.977875,9.791326,14.044137,-77086178,N
-0.659146,8.451908,7.668094,7.342779,10.509578,-79521114,P
-0.788597,9.570459,8.711443,8.480322,11.680886,-82168103,P
-0.834635,8.479076,7.446001,7.448334,10.514529,-79357099,P
-0.796032,10.382203,9.570041,8.844625,12.531112,-78485745,P
-0.747453,11.263528,10.562638,10.183465,13.542223,-76308771,P
-0.739978,8.249314,7.466799,7.201171,10.334978,-79825532,P
-0.536019,9.398644,8.830397,8.395477,11.788722,-77398786,P
-0.775678,8.830835,7.949091,7.771067,10.907203,-79990271,P
-0.689685,10.451725,9.534306,9.296702,12.784224,-79408300,P
-0.637194,8.187855,7.004882,6.903747,10.447642,-77536704,P
-0.588467,9.576163,9.194719,8.378621,12.278496,-77298227,N
-0.482302,8.949884,8.669056,7.727535,11.71669,-77174558,N
-0.748007,8.554296,7.487734,7.25347,10.770693,-76935967,P
-0.90112,9.411892,8.569596,7.862112,11.738698,-77487129,N
-0.784962,8.522579,7.41216,7.532088,10.673943,-80917721,P
-0.834272,11.37341,10.720974,10.143528,13.631683,-76291910,P
-1.045647,9.71057,8.653994,7.985484,11.921765,-78873976,N
-0.749638,9.720706,8.916908,8.563504,11.928776,-77298425,P
-1.083618,8.725182,7.736307,7.111512,10.612656,-79444621,P
-0.726931,10.829966,10.058224,9.602653,13.039547,-79191434,P
-0.741052,9.248599,8.812248,8.140898,11.796253,-77485372,N
-1.16718,8.301273,7.520776,7.192182,10.588401,-77452060,N
-0.656579,9.514806,8.729074,8.390723,11.721678,-79863824,P
-0.791545,11.549065,10.897665,10.192044,13.808944,-76514160,P
-1.097451,12.212879,11.343157,10.56036,14.305343,-76244943,P
-0.880812,8.125039,7.166266,7.055313,10.299946,-82626090,P
-0.802518,10.296306,9.412955,8.97866,12.472383,-77392576,P
-0.546373,8.67761,8.151045,7.809135,11.137126,-76290436,P
-0.729409,11.219266,10.398611,9.959962,13.366623,-76356410,P
-0.886868,9.290445,8.209308,7.826044,11.276595,-80558897,P
-0.669784,12.044665,11.25576,10.607748,14.254089,-77474584,P
-0.77436,11.23592,10.51026,10.076432,13.434397,-79958399,P
-0.675905,9.823199,9.127502,8.647519,12.143905,-80056418,P
-0.67043,8.552367,7.704361,7.5224,10.654951,-78906246,P
-0.763703,9.741733,9.009203,8.587465,12.068591,-79062277,P
-0.693714,10.420762,9.482807,9.287857,12.566614,-76638147,P
-0.829774,12.109947,11.633451,10.909272,14.518599,-76014740,P
-0.640955,9.336797,8.6307,8.270525,11.87287,-78902634,P
-1.111844,9.102421,8.024535,6.824374,11.090294,-76706855,P
-0.853577,9.65188,8.852236,8.321665,11.910069,-78175001,N
-0.593031,9.064389,8.466952,8.006701,11.37904,-118556910,N
-0.581829,9.385553,8.90463,8.390723,11.656064,-117185020,N
-0.526193,11.227481,10.822534,10.177932,13.769819,-119501530,N
-0.52131,10.417269,9.886087,9.35945,12.734932,-120641356,N
-0.524775,10.536938,10.054318,9.556126,12.888871,-123931203,N
-0.602478,11.78794,11.328414,10.743977,14.183333,-122484295,N
-0.351629,7.994632,7.570959,7.042286,10.15619,-117915368,N
-0.662946,10.925471,10.403323,9.884916,13.313316,-122682163,N
-0.574675,9.646787,9.150272,8.687611,11.920628,-119694857,N
-0.607174,8.256867,7.729296,7.237059,10.38724,-118508651,N
-0.669845,10.059251,9.50547,8.931155,12.419538,-118904770,N
-0.164722,7.490529,7.109062,6.499787,9.763881,-117534760,N
-0.586662,10.39562,9.824336,9.368028,12.603946,-119466316,N
-0.621002,10.765238,10.193916,9.767038,13.109833,-123829002,N
-0.536402,10.365112,9.950705,9.268798,12.654256,-122575880,N
-0.383354,9.391578,9.009692,8.475746,11.72572,-123575786,N
-0.467941,13.772888,13.383852,12.639082,16.314334,-121844283,N
-0.553379,11.5604,11.128307,10.478695,13.955139,-122647374,N
-0.575178,9.857653,9.221972,8.635865,11.969052,-120675562,N
-0.558069,9.303831,8.751316,8.274357,11.58107,-120789119,N
-0.542752,10.575028,10.017441,9.616072,12.831923,-122398304,N
-0.263502,8.845921,8.468843,7.894691,11.212712,-118414206,N
-0.50579,10.033638,9.520029,9.118335,12.309585,-123184950,N
-0.535321,9.968245,9.461177,8.994917,12.168817,-119746130,N
-0.47069,9.459386,8.932345,8.555452,11.738841,-123780620,N
-0.414895,8.666819,8.1545,7.754482,10.726785,-117282483,N
-0.679738,12.760877,12.243277,11.611947,15.095974,-122113229,N
-0.197413,8.720787,8.501673,7.774015,11.119201,-122973197,N
-0.419184,10.74869,10.291298,9.767725,13.079151,-121781902,N
-0.565828,8.603371,8.108924,7.632886,11.044776,-121913533,N
-0.559375,12.379101,11.939154,11.367229,14.839337,-121713679,N
-0.559223,12.413501,11.953256,11.363114,14.713383,-117402999,N
-0.50201,9.854717,9.409519,8.960468,12.04826,-117852805,N
-0.467952,11.379817,10.969697,10.339773,13.781077,-122827505,N
-0.399071,7.882315,7.296413,6.956545,10.352331,-123427978,N
-0.627712,10.478695,9.961851,9.296702,12.699796,-118478365,N
-0.531332,11.268967,10.750921,10.159292,13.561542,-121900129,N
-0.648553,10.390932,9.643031,8.813438,12.42826,-117519057,N
-0.667299,11.690067,11.028433,10.613344,13.938427,-120738899,N
-0.511164,9.377041,8.461046,8.405815,11.300549,-79998348,N
-0.636908,10.404233,9.652395,9.390075,12.605174,-78025717,N
-0.535518,9.92818,8.853523,8.900549,12.096487,-81719842,P
-0.433876,9.199178,8.246434,8.241176,11.04927,-80731279,N
-0.651203,10.026634,9.352361,9.026177,12.29584,-80584356,N
-0.699016,11.285297,10.59616,10.177096,13.493755,-82241701,N
-0.528797,8.672315,7.659171,7.696213,10.533988,-81117714,N
-0.674229,8.906935,7.722235,7.877397,10.689146,-81074645,N
-0.521778,8.545003,7.721792,7.595387,10.402989,-80700569,N
-0.722081,10.614204,9.655795,9.643356,12.632598,-81087168,P
-0.554933,8.711443,7.661056,7.60589,10.527285,-80854153,N
-0.435011,8.866864,7.909122,7.940584,10.806794,-79196749,N
-0.656457,10.203555,9.407879,9.236398,12.257108,-80450076,P
-0.609532,9.237372,8.444407,8.320205,11.241025,-78613302,N
-0.569135,10.278734,9.623244,9.293394,12.693904,-80580986,N
-0.474799,8.886409,7.895436,7.936303,10.791687,-78863351,N
-0.489656,10.941323,10.275224,9.939434,13.084159,-80383296,N
-0.527192,9.794007,9.066355,8.855806,12.005882,-81672301,N
-0.778566,9.970539,9.186969,8.90883,12.133631,-77863627,N
-0.620731,12.047663,11.4429,10.991426,14.372318,-81525708,N
-0.583998,9.521348,8.69081,8.451908,11.513025,-80505532,N
-0.507617,9.665611,8.580544,8.660947,11.572693,-82070911,P
-0.665956,10.43179,9.438113,9.362632,12.563684,-81938543,P
-0.851602,10.394335,9.167015,9.410174,12.381986,-81648191,P
-0.603863,10.787668,10.120372,9.798016,12.925029,-80242751,N
-0.620044,10.295124,9.628985,9.32919,12.511843,-80671747,N
-0.450783,9.852405,9.031333,8.911395,11.993176,-82022311,N
-0.761906,10.878123,10.059251,9.906533,13.038649,-81113567,P
-0.526351,9.856606,9.170872,8.889033,11.952161,-78941624,N
-0.600507,10.094521,8.945854,9.037415,12.148682,-82135768,P
-0.740763,10.974489,10.158324,9.741145,13.091038,-80051298,N
-0.401064,9.112507,8.31801,8.213924,11.024611,-80544308,P
-0.507882,8.947546,8.16962,8.049427,11.110326,-78260773,N
-0.693462,9.854192,8.935904,8.946114,11.931774,-80796399,N
-0.67076,10.751264,10.120372,9.600421,12.981413,-80617313,N
-0.496859,8.658519,7.735433,7.667158,10.505834,-79355805,N
-0.507513,8.652772,7.893572,7.646831,10.786304,-81162542,N
-0.500114,8.879194,7.959625,7.890957,10.894886,-80007876,N
-0.673222,9.955511,9.091669,8.99293,12.010015,-79668297,N
-0.5927,10.18735,9.550591,9.300455,12.433826,-81905932,N
-0.742035,11.011241,10.220995,10.06318,13.200017,-81255664,P
-0.637657,9.9361,9.087042,8.880029,11.988246,-79868127,N
-0.556169,9.00957,8.16451,8.060224,10.95827,-81066113,N
-0.650507,9.342158,8.442039,8.365207,11.264938,-81358358,N
-0.691161,9.356257,8.457655,8.272315,11.243817,-80857020,P
-0.58842,9.365976,8.628556,8.405815,11.369459,-80047974,N
-0.469679,8.726806,7.945555,7.736744,10.697837,-79566944,N
-0.576618,8.961879,8.249836,8.053887,11.103663,-80879427,N
-0.72946,9.728956,8.906664,8.693329,11.732366,-80231820,N
-0.645653,10.369954,9.505395,9.391328,12.462295,-82433107,P
-0.730198,9.017726,7.794823,8.073403,10.820678,-80434785,N
-0.636686,9.625756,8.932213,8.66854,11.829312,-80640864,N
-0.396265,8.133881,7.293698,7.234177,10.059422,-81384729,N
-0.630544,11.10817,10.501692,10.119002,13.364836,-81514126,N
-0.714504,10.065649,8.986697,9.121072,12.189811,-81541200,P
-0.433812,9.217515,8.519391,8.288786,11.238383,-89773485,N
-0.326803,9.396156,8.784009,8.40894,11.371569,-90558463,N
-0.386605,10.222777,9.571017,9.261509,12.299558,-91852830,N
-0.230143,9.192278,8.670601,8.323366,11.185365,-91182816,N
-0.372347,11.698907,11.160556,10.627649,14.044185,-87993704,N
-0.30152,9.214532,8.543056,8.253748,11.323047,-91752438,N
-0.281186,9.099521,8.473032,8.230844,11.034228,-92367816,N
-0.353121,9.922604,9.303375,8.948976,12.300915,-88221545,N
-0.47774,10.472941,9.833709,9.493713,12.630951,-91282372,N
-0.393581,10.011983,9.272,9.093469,12.062803,-90610237,N
-0.376994,10.330747,9.803059,9.361945,12.563747,-89329917,N
-0.366775,9.336444,8.702012,8.382289,11.439053,-90930812,N
-0.364871,12.399936,11.928955,11.114714,14.775742,-89418327,N
-0.453838,10.878556,10.216399,9.84241,13.158053,-88708026,N
-0.332212,9.805378,9.23708,8.893435,12.065379,-87009973,N
-0.417535,10.380187,9.803501,9.36246,12.548346,-91906262,N
-0.403963,10.150504,9.36999,8.953123,12.171243,-91897593,N
-0.402233,10.972087,10.358124,9.823091,13.132591,-91286578,N
-0.256803,7.980366,7.36518,7.107425,10.000251,-88399329,N
-0.382753,11.039941,10.450626,10.016102,13.313204,-88490804,N
-0.289763,8.740817,7.998671,7.776535,10.597584,-88777119,N
-0.423788,10.502489,9.825472,9.41132,12.631909,-90707582,N
-0.387633,9.955368,9.382443,8.935377,12.298187,-89601700,N
-0.355735,9.48941,8.871365,8.559294,11.687038,-89044233,N
-0.411042,9.516132,8.98055,8.539346,11.680954,-90133868,N
-0.23771,8.536996,7.927324,7.635304,10.38211,-90261543,N
-0.333569,9.38421,8.734077,8.440744,11.44748,-90808375,N
-0.453595,10.763081,10.144903,9.682467,13.045621,-88780296,N
-0.374435,9.59927,8.918918,8.683893,11.675019,-90112162,N
-0.442699,11.373893,10.731428,10.321112,13.76952,-87805528,N
-0.312141,9.501666,8.845057,8.562358,11.740523,-87440146,N
-0.400056,11.120964,10.509605,9.960388,13.33821,-91110152,N
-0.324284,9.383453,8.786762,8.397959,11.546621,-90135229,N
-0.343516,9.542087,8.852665,8.626227,11.586195,-89071360,N
-0.374223,9.827902,9.142383,8.896451,12.005051,-89732421,N
-0.407356,10.972345,10.382234,9.962888,13.248102,-87553328,N
-0.358913,11.247266,10.606338,10.262769,13.521374,-89757776,N
-0.372753,10.234481,9.635739,9.318477,12.335121,-88001038,N
-0.382576,9.046291,8.376321,8.163371,11.10682,-89393777,N
-0.704303,7.545918,6.371612,6.36647,9.383453,-88699885,N
-0.424903,13.472888,12.880781,12.181478,15.853294,-87671417,N
-0.442975,10.10369,9.493638,9.102087,12.281342,-90619581,N
-0.336742,9.905735,9.212638,9.016634,11.966819,-88228660,N
-0.295507,10.028621,9.522447,9.102087,12.170492,-89524257,N
-0.38954,11.382532,10.83145,10.36697,13.749107,-88461577,N
-0.272933,10.737179,10.329768,9.690542,13.378086,-87501558,N
-0.394366,8.54714,7.832014,7.584265,10.637705,-92001352,N
-0.346058,10.005051,9.317669,8.897819,12.189466,-92423203,N
-0.328153,10.027871,9.473781,9.11482,12.141395,-92442921,N
-0.294085,10.626363,9.903588,9.497247,12.790571,-89498457,N
-0.303706,9.312175,8.67744,8.44247,11.324847,-90361480,N
-0.40648,11.693445,11.103166,10.626946,14.137369,-87755094,N
-0.372101,9.430921,8.800114,8.444192,11.524202,-90426645,N
-0.460466,11.482662,10.933482,10.443192,13.839674,-89068438,N
-0.325052,9.286931,8.609408,8.35538,11.271529,-91135458,N
-0.292146,10.281444,9.774631,9.286838,12.629901,-92446895,N
-0.417891,10.331725,9.748236,9.352621,12.564446,-89943585,N
-0.258592,9.124891,8.557567,8.193953,11.083895,-91142137,N
-0.431271,10.129148,9.414097,9.193601,12.247128,-88756369,N
-0.387346,11.178725,10.599605,10.140534,13.521954,-87663102,N
-0.348202,9.450066,8.649624,8.51198,11.583505,-90504533,N
-0.411136,9.81482,9.147188,8.839132,11.904271,-91352132,N
-0.366188,9.821355,9.149741,8.898639,11.893681,-90833450,N
-0.218784,9.422302,8.948066,8.535033,11.470571,-89512639,N
-0.433029,10.859172,10.271977,9.741557,13.140879,-88541597,N
-0.311606,9.148997,8.572249,8.255049,11.186198,-91791144,N
-0.353718,10.937597,10.422579,9.919066,13.377948,-88230896,N
-0.311769,12.155695,11.768474,11.144091,14.763017,-88306396,N
-0.402994,10.326137,9.693445,9.367857,12.490695,-88965700,N
-0.391896,9.505395,8.838262,8.639942,11.605942,-89238252,N
-0.400668,11.472916,10.902574,10.390594,13.77956,-88643463,N
-0.377121,10.825343,10.23405,9.839322,13.120289,-90041620,N
-0.665707,10.018155,9.375346,8.661986,12.175108,-105743583,N
-0.425494,8.986321,8.479284,8.015658,11.184019,-107987498,N
-0.73315,9.678091,9.147188,8.671115,12.325068,-105548641,N
-0.709827,9.603125,9.081825,8.560636,12.101479,-106930485,N
