@relation house_8L.arff

@attribute P3 numeric
@attribute P6p4 numeric
@attribute P11p3 numeric
@attribute P16p2 numeric
@attribute P19p2 numeric
@attribute H5p2 numeric
@attribute H15p1 numeric
@attribute H40p4 numeric
@attribute binaryClass {P,N}

@data
401,0.003852,0.452234,0.812968,0,0.2,6.764706,0.666667,N
1181,0.00208,0.481623,0.668925,0,0.203125,5.58417,1,P
89,0,0.405904,0.741573,0.011236,0,5.723684,0,P
158,0.016129,0.482079,0.848101,0.018987,0.5,5.560284,0.5,N
329,0.001182,0.407801,0.617021,0,0.189655,5.759825,0.636364,P
205,0,0.405797,0.609756,0.365854,0.052632,5.98,0,P
391,0.011881,0.49802,0.762148,0.025575,0.029412,5.840741,0,P
147,0,0.47079,0.578231,0,0.333333,6.092437,0.866667,P
1144,0.002939,0.569665,0.891608,0.003497,0.5,8.119283,0.733333,N
4383,0.008152,0.378776,0.6329,0.449464,0.146988,6.467769,0.459016,P
194,0,0.338534,0.783505,0.649485,0.08,6,0,P
1226,0.03225,0.520315,0.747145,0.211256,0.372881,6.756161,0.363636,N
1783,0.000845,0.486064,0.709478,0,0.118644,5.680135,0.642857,P
35,0,0.384615,0.657143,0,0.333333,5.172414,0.8,P
215,0,0.45,0.697674,0,0.076923,5.159763,1,P
257,0.010435,0.612174,0.463035,0,0.01,4.966667,0,N
13780,0.043493,0.410729,0.491002,0.112772,0.225234,7.140118,0.385892,N
762,0.001548,0.4742,0.700787,0.183727,0.144068,5.482833,0.705882,P
362,0.00354,0.545133,0.895028,0.005525,0.6875,6.268657,0,P
705,0.032931,0.48079,0.66383,0.388653,0.152174,6.281928,0.857143,P
3656,0.042017,0.54537,0.883753,0.012035,0.384615,7.597348,0.5,N
3589,0.010014,0.472183,0.732795,0.1708,0.230241,5.792066,0.470149,P
108,0,0.480315,0.648148,0,0,5.597561,0,P
1647,0.003138,0.536755,0.743169,0.009108,0.233333,6.144898,0,N
2942,0.002341,0.427797,0.703943,0.252209,0.233846,5.719114,0.657895,P
1875,0.013749,0.529047,0.754667,0.0048,0.322581,5.615103,0.44,N
7152,0.006307,0.546003,0.832355,0.005593,0.20915,6.863443,0.3125,N
223,0.007505,0.461539,0.668161,0,0.189189,6.19883,1,P
755,0.000467,0.462617,0.778808,0.203974,0.220779,5.79046,0.470588,P
254,0.001407,0.580872,0.822835,0,0.090909,6.186275,0,N
81,0,0.475676,0.555556,0,0.041667,5.444444,1,P
479,0,0.428571,0.672234,0,0.243243,5.520891,0.777778,P
1624,0.022296,0.545254,0.796798,0.009237,0.352941,6.88966,0.388889,N
12657,0.017308,0.535756,0.746385,0.007822,0.129717,7.0007,0.454546,N
467,0.001407,0.483122,0.8394,0.002141,0.071429,5.323204,0.444444,P
2811,0.011761,0.491179,0.667378,0.011384,0.18705,6.337776,0.153846,P
1852,0.011199,0.550299,0.786717,0.012419,0.358974,6.038779,0.285714,N
811,0.005217,0.465217,0.747226,0.266338,0.20548,5.768932,0.266667,P
156,0,0.37702,0.833333,0,0.272727,5.147826,0.666667,P
595,0.002404,0.456731,0.690756,0.003361,0.039216,7.559557,0.5,N
3253,0.075186,0.541996,0.711651,0.040271,0.271318,5.321672,0.114286,N
1577,0.007153,0.559941,0.816107,0.002537,0.191177,6.680653,0.538462,N
802,0.001886,0.473833,0.749377,0,0.24,6.097756,0.333333,P
265,0,0.407821,0.739623,0,0.2,5.181395,0.538462,P
927,0.002004,0.466132,0.731392,0,0.083333,5.251445,0.5,P
179,0,0.46789,0.648045,0,0,6.100775,0,P
3849,0.003859,0.516234,0.832424,0.873733,0.204918,6.715858,0.4,N
722,0.001776,0.512137,0.616344,0.00277,0.166667,6.860465,0.2,P
2682,0.008476,0.553266,0.842655,0.046234,0.293194,6.2234,0.464286,P
7360,0.01406,0.486674,0.644294,0.002989,0.109937,6.162901,0.211539,N
304,0.001462,0.383041,0.595395,0,0.142857,5.549296,0.8,P
4144,0.010387,0.489172,0.789093,0.008205,0.203426,5.45113,0.273684,N
2277,0.00321,0.532253,0.806324,0.003074,0.489796,6.659958,0.208333,N
2819,0.000778,0.515889,0.806314,0.920894,0.313636,6.170665,0.275362,N
72,0,0.541437,0.736111,0.208333,0,5.634615,0,P
60,0,0.509934,0.733333,0,0.111111,5.37037,1,P
935,0.000777,0.437622,0.694118,0.453476,0.131148,5.784711,0.375,P
457,0,0.468198,0.71116,0.420131,0.074074,5.645768,1,P
20957,0.021834,0.456296,0.607816,0.003436,0.16092,6.25381,0.378571,P
356,0,0.474556,0.676966,0.132023,0.055556,6.13308,1,P
65,0,0.395973,0.615385,0.230769,0.157895,5.469388,1,P
900,0.000426,0.559199,0.823333,0,0.133333,5.809524,0.5,P
986,0.002817,0.473944,0.767749,0.002028,0.096154,5.358354,0.76,P
10006,0.008548,0.518913,0.760244,0.041775,0.155063,6.244399,0.346939,N
180,0,0.407311,0.577778,0,0.136364,5.850746,0.666667,P
676,0.002246,0.483436,0.748521,0.002959,0.165217,5.741748,0.578947,P
103,0,0.545788,0.650485,0.009709,0.311475,5.057471,1,P
327,0.004902,0.397059,0.626911,0.079511,0.1,5.484962,0.3,P
246,0.003026,0.490166,0.723577,0.00813,0.2,7,0.5,P
489,0.000826,0.428926,0.574642,0.002045,0,6.2625,0,P
9830,0.035882,0.454729,0.635402,0.028586,0.108144,8.003547,0.395062,N
125,0,0.468227,0.664,0,0.538462,6.11215,0.714286,P
10941,0.005581,0.446673,0.62115,0.170643,0.161237,5.749041,0.363014,P
1173,0.002933,0.514826,0.764706,0.101449,0.138298,5.663252,0.461539,P
18455,0.049955,0.544018,0.642482,0.037226,0.121718,6.39745,0.411765,N
103,0,0.512903,0.834952,0,0.444444,5.963855,1,P
3895,0.019229,0.56517,0.824647,0.004365,0.429907,7.096347,0.326087,N
3528,0.003741,0.460174,0.621315,0.001417,0.1,6.662332,0.606061,P
1783,0.001892,0.525962,0.781268,0.076276,0.25641,5.897377,0.1,P
965,0.002165,0.498268,0.676684,0.003109,0.173077,6.513369,0.555556,P
96,0,0.572549,0.8125,0,0.166667,6.190476,0,P
124,0.00274,0.476712,0.790323,0.080645,0.105263,5.879518,0.5,P
255,0.011905,0.549107,0.858824,0,0.5,9.094262,0.833333,N
335,0,0.490308,0.767164,0,0.184211,5.557971,0.857143,P
1001,0.051654,0.542047,0.907093,0.040959,0.68,8.27572,0.352941,N
4027,0.004588,0.491571,0.602682,0.247082,0.181495,6.460368,0.470588,N
620,0.007013,0.562829,0.722581,0.001613,0.059322,5.068465,0.714286,N
5693,0.006702,0.441438,0.549271,0.096259,0.103916,4.840371,0.311594,N
2886,0.026246,0.567413,0.733541,0.007969,0.270833,6.428954,0.5,N
25309,0.018391,0.524445,0.653048,0.03805,0.154444,6.225979,0.597765,N
87,0,0.627451,0.678161,0,0,5.973333,0,P
95,0.016129,0.423387,0.652632,0,0.5,6.579546,1,P
4783,0.014811,0.532576,0.604014,0.012126,0.082491,6.692548,0.632353,N
201,0.005515,0.512868,0.751244,0.004975,0.5,6.365714,0.25,P
79,0,0.439306,0.632911,0,0.272727,6.2,1,P
388,0.00625,0.5375,0.884021,0,0.25,6.599462,0,N
800,0.005467,0.526747,0.87,0.00125,0.380952,7.103501,0.75,N
16701,0.02708,0.558589,0.660619,0.006706,0.143704,6.202044,0.305842,N
1305,0.015346,0.518321,0.698851,0.005364,0.140351,5.988318,0.75,P
306,0.017159,0.49857,0.888889,0.013072,0.555556,7.646617,0.4,N
731,0.001542,0.454779,0.711354,0.106703,0.081967,5.622047,0.7,P
2263,0.001825,0.442841,0.702165,0.164826,0.208716,5.540614,0.846154,P
3998,0.000901,0.485203,0.616808,0.0005,0.038,5.533719,0.154839,N
1431,0.008433,0.544635,0.641509,0.006988,0.108844,6.110862,0.5625,N
2143,0.00516,0.508846,0.705086,0.003266,0.177419,6.118056,0.636364,N
236,0.001656,0.503311,0.720339,0,0.090909,6.837079,1,P
408,0.000916,0.452381,0.659314,0,0.058824,6.877863,0,N
3010,0.004389,0.507399,0.700665,0.020598,0.244898,6.324688,0.458333,N
167,0.003899,0.436647,0.706587,0,0.149254,5.42735,0.8,P
606,0.001992,0.498672,0.712871,0,0,6.111359,0,P
7710,0.014887,0.527723,0.742023,0.010765,0.345679,7.773989,0.375,N
269,0.004342,0.487699,0.724907,0.152416,0.111111,5.203297,0.666667,P
134,0,0.368902,0.664179,0,0,5.811966,0,P
95,0,0.481482,0.778947,0,0,6.72973,0,P
378,0.005941,0.431683,0.679894,0,0.140625,5.161702,0.555556,P
5066,0.021952,0.526846,0.737268,0.010857,0.086957,6.612473,0.5,N
4365,0.014486,0.52722,0.865521,0.008477,0.194872,6.951266,0.368421,N
1191,0.001008,0.443884,0.639799,0.097397,0.189781,5.712999,0.423077,P
466,0.00555,0.535615,0.740343,0.002146,0.086022,5.533854,0.125,N
2465,0.002744,0.420733,0.746856,0.013793,0.116144,6.662019,0.57,N
265,0,0.4912,0.667925,0,0.227273,5.378049,0.4,P
87,0,0.413408,0.678161,0,0.105263,5.953125,1,P
71,0,0.518325,0.84507,0,0.1,4.982456,0,P
1512,0.00826,0.539484,0.892857,0.050265,0.375,6.710155,0.5,N
2325,0.006802,0.479437,0.712688,0.002581,0.235294,6.534928,0.5,P
48,0.02521,0.478992,0.791667,0.0625,0.5,6,1,P
606,0.003451,0.41822,0.645215,0,0.243902,6.186695,0.6,P
148,0,0.413295,0.648649,0,0.111111,5.526786,1,P
5565,0.007532,0.541358,0.778976,0.012399,0.198473,6.804867,0.653846,N
85337,0.008801,0.505861,0.548355,0.487479,0.125625,6.559686,0.490054,P
797,0.000492,0.488922,0.705144,0.002509,0.052632,6.839237,0.5,P
78,0,0.53,0.74359,0,0,5.378788,0,P
635,0.003932,0.462647,0.667717,0,0.160839,6.345833,0.695652,P
7439,0.002937,0.47124,0.671327,0.000941,0.141678,5.914901,0.611651,P
297,0.001181,0.5549,0.824916,0.003367,0.142857,6.050388,1,P
718,0.000451,0.462337,0.760446,0.95961,0.327586,5.90287,1,P
56,0.006536,0.555556,0.803571,0,0,7.686275,0,N
780,0.002978,0.459553,0.705128,0.00641,0.078125,6.357414,0.8,P
37,0,0.525253,0.783784,0,0.166667,5.806452,1,P
28,0,0.492308,0.821429,0,1,4.92,0,P
1111,0.00952,0.512098,0.579658,0.0018,0.041322,6.061024,0.4,N
4367,0.00673,0.502552,0.664758,0.001374,0.160494,6.659908,0.641026,P
199,0,0.456612,0.678392,0.256281,0,5.602339,0,P
1994,0.002349,0.470525,0.599799,0.431294,0.11592,6.014846,0.733333,P
13197,0.04366,0.548265,0.836478,0.005532,0.308081,6.854737,0.459016,N
685,0.002761,0.471011,0.740146,0.154745,0.145833,5.807281,0.714286,P
2022,0.015933,0.564681,0.79179,0.018299,0.184783,7.068182,0.411765,N
84,0,0.484582,0.714286,0,0,5.655172,0,P
894,0.00047,0.493897,0.692394,0.001119,0.182927,5.700454,0.6,P
4009,0.02582,0.348407,0.992517,0.277127,0,5.111111,0,P
104,0,0.536765,0.75,0,0.125,7.941177,0,N
1226,0,0.441981,0.608483,0.000816,0.11017,5.910112,0.923077,P
45,0.009901,0.475248,0.511111,0,0.235294,6.62069,0.5,P
65,0,0.515957,0.692308,0.415385,0,6.088889,0,P
290,0.002721,0.504762,0.696552,0.044828,0.102564,6.388889,0.25,N
107,0,0.470356,0.719626,0,0.083333,6.092105,0,P
1247,0.00567,0.473649,0.638332,0.000802,0.054422,6.304211,0.291667,N
76,0,0.476471,0.697368,0.276316,0.021277,4.833333,0.5,P
627,0.009208,0.478821,0.724083,0.001595,0.1,6.398496,0.8,P
412,0.001446,0.417932,0.800971,0.002427,0.4375,5.161654,0.857143,P
20728,0.035506,0.516258,0.589107,0.025232,0.133668,6.382233,0.601504,N
67,0,0.449102,0.671642,0,0.4375,5.666667,0.857143,P
4237,0.002462,0.466117,0.5865,0.004956,0.129707,6.349398,0.451613,P
68,0,0.497238,0.705882,0.073529,0,6.45098,0,P
237,0.008683,0.520984,0.818565,0,0.25,6.228426,0,N
440,0.00289,0.399807,0.590909,0,0.385714,6.238372,0.888889,P
1592,0.015748,0.543124,0.920226,0.005653,0.316456,7.554054,0.52,N
5485,0.009213,0.498157,0.639562,0.030811,0.139717,5.540392,0.247191,N
828,0.002916,0.482507,0.717391,0,0.101449,6.627422,1,P
619,0.002581,0.447097,0.689822,0.001616,0.12963,6.641975,0.857143,P
78,0,0.50463,0.794872,0,0.142857,5.542373,1,P
3588,0.011332,0.463945,0.792921,0.024805,0.334852,5.446657,0.707483,P
336,0.001596,0.456504,0.726191,0.877976,0.020408,5.716,1,P
22,0,0.384615,0.772727,0,0,5.1875,0,P
864,0.006452,0.526267,0.753472,0,0.020474,5.871452,0.631579,N
455,0.000783,0.478465,0.72967,0,0,6.275,0,N
20,0,0.462687,0.85,0,0.086957,5.428571,1,P
430,0,0.50044,0.772093,0,0.175,5.80236,0.428571,P
1357,0.006613,0.460494,0.611643,0.032425,0.116923,5.603333,0.789474,P
118,0,0.51497,0.745763,0.025424,0,5.573171,0,P
56,0,0.581081,0.678571,0,0.333333,6,0,P
1138,0.005015,0.471065,0.63181,0.000879,0.157407,5.87875,0.588235,P
4393,0.006424,0.539525,0.682449,0.000683,0.224299,5.778725,0.166667,N
20,0,0.5,0.45,0,0,4.705882,0,P
393,0.006958,0.484095,0.684478,0.005089,0.068966,6.941634,1,P
69,0,0.450331,0.57971,0,0.117647,5.509434,0.5,P
1869,0.003791,0.458965,0.590155,0.171215,0.027046,6.280312,0.882353,N
8625,0.063328,0.571528,0.598145,0.009391,0.010108,5.288443,0.363636,N
8726,0.001688,0.258674,0.777791,0.003553,0.141987,5.46808,0.381974,N
1238,0.00561,0.410097,0.663974,0.105816,0.107843,5.95,0.727273,P
7878,0.041064,0.564068,0.866337,0.006855,0.341317,6.992332,0.157895,N
203,0.00159,0.419714,0.778325,0,0.071429,6.903448,1,P
10502,0.005291,0.462501,0.647401,0.02371,0.109859,6.244042,0.461539,P
4174,0.014465,0.481798,0.669622,0.004073,0.185567,5.251999,0.194444,N
1463,0.012033,0.538659,0.760082,0.006835,0.139241,6.525023,0.181818,N
229,0,0.4653,0.751092,0,0.222222,4.858065,0.125,P
2062,0.00362,0.274632,0.601358,0.027158,0.021521,4.195624,0.266667,P
6096,0.014167,0.542907,0.750492,0.112697,0.347826,6.249263,0.236842,N
24168,0.014947,0.512498,0.700596,0.029212,0.138514,5.897957,0.243902,P
251,0.00713,0.445633,0.525896,0.007968,0.021186,8.144928,0.4,N
427,0.001815,0.566243,0.75644,0.002342,0.357143,5.970509,0.4,N
470,0.005809,0.492946,0.708511,0.268085,0.145455,5.508152,0.5,P
145,0,0.481894,0.737931,0,0.4,6.070313,0,P
1175,0.000336,0.444893,0.68766,0.357447,0.166667,5.766793,0.611111,P
90,0,0.426295,0.755556,0,0.166667,6.670886,0.5,P
477,0.002819,0.549683,0.844864,0.006289,0.3125,6.859688,0.6,N
464,0.009894,0.465753,0.758621,0.467672,0.107143,5.974522,0.333333,P
104,0,0.481343,0.721154,0,0.25,5.444444,1,P
78,0,0.439462,0.730769,0,0,6.854167,0,P
3536,0.00585,0.476711,0.651867,0.020079,0.239521,6.40226,0.7,N
83,0,0.386719,0.73494,1,0.066667,5.133333,0,P
7284,0.013964,0.498329,0.714443,0.004668,0.153535,5.481023,0.31579,P
3291,0.09582,0.598377,0.779095,0.025524,0.298508,7.586641,0.3,N
627,0,0.448824,0.657097,0,0.074074,5.832957,1,P
4853,0.013689,0.551217,0.711107,0.006388,0.179487,8.103945,0.428571,N
187,0,0.503922,0.737968,0,0,6.213235,0,P
538,0.010494,0.570988,0.851301,0.001859,0.078947,8.630108,0.666667,N
551,0.005631,0.679054,0.324864,0.814882,0.023256,5.921569,1,N
1900,0.001258,0.435692,0.767368,0.649474,0.156069,5.472125,0.703704,P
1098,0.001199,0.462991,0.812386,0.010929,0.069149,5.809466,0.615385,P
2310,0.001685,0.41719,0.694372,0.158442,0.110032,5.642753,0.558824,P
12887,0.293198,0.528267,0.817258,0.056103,0.274011,5.996806,0.139175,N
543,0.003049,0.419207,0.644567,0,0.173611,6.356784,0.84,P
682,0.000573,0.507446,0.725807,0.131965,0.064103,5.509294,0.6,P
2144,0.002208,0.480727,0.765392,0.018657,0.157895,5.677937,0.333333,P
5345,0.002121,0.479848,0.664546,0.347802,0.179856,5.667557,0.6,P
62,0,0.443182,0.741936,0,0,5.358974,0,P
528,0,0.5189,0.74053,0.001894,0.022099,4.918159,0.6875,P
284,0.001482,0.425185,0.584507,0,0.024348,6.042328,0.714286,N
27,0,0.508475,0.777778,0.037037,0,6.095238,0,P
98,0,0.481982,0.704082,0,0.111111,5.807229,1,P
2227,0.018943,0.460995,0.748092,0.008532,0.354839,6.996511,0.272727,N
36,0.036585,0.487805,0.722222,0,0.285714,5.633333,0,P
28411,0.003507,0.472012,0.67143,0.031432,0.144503,6.008611,0.524155,P
15,0,0.483871,0.6,0,0,4.833333,0,P
1109,0.008185,0.430249,0.660956,0.003607,0.119048,5.41133,0.866667,P
69627,0.010077,0.491911,0.629971,0.138653,0.099881,6.209388,0.406375,P
264,0,0.51223,0.742424,0,0.076923,5.904494,0,P
2096,0.00235,0.432857,0.677004,0,0.219355,5.870209,0.264706,P
253,0,0.397366,0.897233,0,0.25,6.956897,0.857143,P
134,0,0.481595,0.723881,0.141791,0.076923,5.682243,1,P
550,0.000686,0.524365,0.783636,0,0.142857,6.502212,0,N
251,0,0.510236,0.7251,0,0.130435,5.899522,0.333333,P
107,0.010909,0.487273,0.728972,0,0,5.822222,0,P
810,0.003855,0.542169,0.775309,0,0,6.175325,0,P
337,0.002176,0.496192,0.750742,0,0.222222,6.074906,1,P
1138,0.010941,0.5062,0.702109,0.005272,0.100671,5.342857,0.266667,N
347,0,0.488124,0.723343,0.005764,0.057143,6.145455,1,P
3039,0.012357,0.544807,0.845673,0.052649,0.166667,5.892131,0.357143,N
676,0.011231,0.540477,0.859468,0.004438,0.2,7.29374,1,N
5816,0.007314,0.42824,0.561039,0.001548,0.15807,5.199947,0.421053,N
72,0.005128,0.369231,0.694444,0,0.166667,5.567568,1,P
8172,0.014631,0.548223,0.78255,0.027778,0.373391,7.077521,0.436782,N
3992,0.080004,0.60582,0.70015,0.057114,0.555556,6.005411,0.476923,N
3120,0.004109,0.467771,0.651282,0.009295,0.280822,6.276309,0.560976,P
837,0.002322,0.386902,0.654719,0.126643,0.138614,5.478032,0.642857,P
162,0.005181,0.479275,0.58642,0.283951,0.116279,5.746154,0.8,P
4135,0.012659,0.547495,0.799275,0.079081,0.176471,6.013187,0.488889,P
14,0,0.681818,0.5,0,0.003636,4.444444,1,N
9629,0.010962,0.566103,0.770173,0.090664,0.316265,6.224352,0.361905,N
103,0,0.469314,0.728155,0.446602,0,5.305556,0,P
517,0.005212,0.449739,0.676983,0,0.133333,5.974227,0,P
1110,0.014278,0.447468,0.87027,0.000901,0.416667,7.458537,0.6,N
326,0.003722,0.46402,0.717791,0,0.1,6.231317,0.5,P
628,0.003782,0.437973,0.716561,0.001592,0.165829,6.742633,0.333333,N
664,0.011583,0.573359,0.903615,0.003012,0.333333,8.202875,0.428571,N
116,0.003448,0.365517,0.594828,0,0.142857,5.443299,0.666667,P
3323,0.001505,0.477296,0.623232,0.002708,0.098485,6.358108,0.641026,N
4247,0.00214,0.441239,0.741465,0.331764,0.103045,5.471573,0.397727,P
684,0.001893,0.437224,0.625731,0,0.222222,5.359551,0.6,P
4711,0.21335,0.306404,0.392486,0.051157,0.084746,7.313954,0.6,N
1835,0.001135,0.428507,0.636512,0.031608,0.164384,5.898431,0.694444,P
411,0,0.404686,0.63747,0,0.152174,5.874194,0.857143,P
271,0.014101,0.529965,0.760148,0.195572,0.5,6.304933,0,N
350,0.005203,0.405827,0.66,0.037143,0.05,6.770161,1,N
2095,0.013362,0.53232,0.769928,0.059189,0.19457,6.370865,0.395349,N
208,0.008658,0.430736,0.581731,0,0.25,6.309091,0.5,P
319,0.001203,0.44645,0.721003,0,0.150685,5.485981,0.636364,P
339,0.000963,0.482194,0.775811,0.014749,0.086022,4.52862,0.5,P
25,0,0.396552,0.48,0,0.142857,5.588235,1,P
92,0.025157,0.393082,0.793478,0,0.125,6.686747,1,P
2610,0.001515,0.470232,0.700766,0.000383,0.27193,6.303013,0.580645,P
206,0,0.501894,0.699029,0.349515,0.15,6.325,1,P
8789,0.093164,0.55158,0.87564,0.007623,0.38843,7.701198,0.404255,N
3,0.2,0.6,1,0,0,7.5,0,P
510,0.001546,0.483771,0.719608,0,0.325581,6.814815,0.857143,P
940,0.002327,0.45444,0.725532,0,0.257143,6.560358,0.777778,P
153,0.003096,0.402477,0.601307,0.006536,0.176471,5.967213,0.666667,P
200,0,0.412262,0.945,0,0,5.082474,0,P
541,0.003274,0.516699,0.789279,0.001848,0.216216,6.782927,0.25,N
142,0,0.521994,0.725352,0.007042,0.461539,6.241936,0.666667,P
11104,0.028762,0.585899,0.901117,0.005133,0.482412,7.602523,0.4375,N
99,0.011029,0.514706,0.858586,0,0,7.55102,0,N
1238,0.015765,0.509495,0.594507,0.041196,0.074627,6.479003,0,P
34866,0.041809,0.528198,0.730138,0.08831,0.157631,5.257455,0.367725,N
9753,0.025949,0.424977,0.602071,0.027069,0.139939,6.179565,0.518248,P
146,0.015544,0.492228,0.746575,0.006849,0.3125,5.513274,0.2,P
9720,0.069052,0.530461,0.79465,0.004012,0.404908,7.496288,0.416667,N
19,0,0.466667,0.789474,0,0,5.2,0,N
297,0,0.501863,0.787879,0.047138,0.25,5.562189,0.833333,P
465,0.008218,0.393426,0.896774,0,0.285714,7.007194,0.5,P
571,0.004313,0.498922,0.71979,0.019264,0.209302,5.907449,1,P
15,0,0.432432,0.866667,0,0.1,5.857143,1,P
312,0,0.478839,0.772436,0,0.085106,6.132576,0.75,P
142,0.002732,0.472678,0.739437,0.112676,0.272727,5.67,1,P
470,0.000614,0.397546,0.859575,0,0.173333,5.833333,0.461539,N
266,0.002829,0.465347,0.718045,0,0.166667,6.522388,1,P
193,0.009452,0.533081,0.803109,0.005181,0.6,6.275,0.555556,N
85,0,0.492462,0.717647,0,0.083333,6.119403,1,P
9854,0.023023,0.491255,0.789527,0.148975,0.138996,5.688496,0.388889,P
1911,0.00202,0.414343,0.648352,0.320251,0.152,5.532423,0.921053,P
46,0,0.290909,0.76087,0.804348,0,5.526316,0,P
550,0.000713,0.452924,0.761818,0.007273,0.181818,5.795567,0.833333,P
190,0,0.513859,0.742105,0,0.235294,5.840764,0.5,P
7828,0.005125,0.539357,0.702351,0.157128,0.186957,6.413003,0.284884,N
389,0.00206,0.367662,0.59383,0,0.157895,6.296443,1,P
407,0,0.445065,0.712531,0.002457,0.2,6.221122,1,N
435,0.000738,0.480089,0.832184,0.002299,0.107143,4.994382,0.5,P
1277,0.001308,0.450474,0.651527,0.000783,0.22093,5.507803,0.736842,P
271,0.004196,0.542657,0.741697,0,0.0625,5.372973,0,N
132,0,0.462567,0.772727,0.19697,0,5.591667,0,P
1005,0.005704,0.446687,0.629851,0,0.197452,6.424749,0.516129,P
23499,0.016264,0.465322,0.67505,0.316779,0.070119,5.516005,0.568807,P
1146,0,0.449982,0.679756,0,0.2,6.547192,0.5,P
4124,0.005592,0.493934,0.687682,0.004607,0.170732,5.861576,0.632653,P
164,0.005988,0.389222,0.823171,0,0.0625,6.711409,0.333333,N
96,0,0.458333,0.729167,0,0.5625,5.309524,1,P
377,0.002039,0.506626,0.771883,0,0.2,6.31295,0.571429,P
1366,0.000944,0.457979,0.720351,0.385798,0.158228,5.915385,0.6,P
358,0.00558,0.52567,0.759777,0.011173,0.5,8.458065,0.333333,N
324,0.001188,0.446556,0.685185,0,0.15493,5.473451,0.636364,P
1238,0.024949,0.557382,0.79483,0.000808,0.314286,7.038568,0.272727,N
2387,0.003644,0.44792,0.685798,0.081693,0.141827,5.628301,0.762712,P
31,0,0.547619,0.741936,0,0.166667,6.066667,1,P
57,0.006803,0.462585,0.807018,0,0.454546,6.645833,0.8,P
34,0,0.598039,0.735294,0,0.125,6.032258,0,N
3047,0.009009,0.519091,0.812603,0.005579,0.172589,6.339608,0.411765,N
4281,0.004123,0.425406,0.67858,0.413455,0.123596,5.923903,0.590909,P
3291,0.00156,0.446756,0.622303,0.106351,0.150649,5.798412,0.637931,P
1375,0.002036,0.459727,0.703273,0.094546,0.139785,6.385382,0.692308,P
194,0.003731,0.481343,0.690722,0,0.352941,5.267717,0.833333,P
29,0,0.534247,0.758621,0,0.2,5.875,0,P
228,0.016621,0.430748,0.77193,0,0.230769,6.102439,0.666667,P
153,0,0.454321,0.75817,0.006536,0.071429,6.475,0,P
113,0.013605,0.612245,0.778761,0,0,6.787879,0,N
191,0.005964,0.467197,0.701571,0.005236,0.2,6.335878,0.333333,P
404,0.00278,0.450417,0.693069,0,0.055556,6.198052,0,P
327,0.001035,0.437888,0.764526,0.04893,0.169811,5.252101,0,P
961,0.039019,0.496841,0.684703,0.007284,0.157895,6.758468,0.333333,N
20684,0.002737,0.475685,0.671389,0.014262,0.10427,6.463092,0.585714,P
5740,0.065764,0.353263,0.579268,0.069512,0.171429,7.024342,0.291667,N
1004,0.002324,0.435322,0.648406,0.11753,0.067797,6.354528,0.5,P
495,0.004508,0.557476,0.731313,0,0.025641,5.492991,0.363636,N
402,0,0.476937,0.731343,0.002488,0.052632,6.238532,0,P
187,0,0.421189,0.614973,0,0.307692,5.517986,0.875,P
88,0,0.478261,0.681818,0.113636,0,5.478873,0,P
133,0.012158,0.513678,0.744361,0,0,7.351563,0,N
448,0.012802,0.54623,0.819196,0.214286,0.666667,6.916031,0,N
481,0.001794,0.476233,0.659044,0.239085,0.148936,5.980583,0.714286,P
204,0,0.380645,0.769608,0.004902,0.069767,4.412903,0.666667,P
466,0.001504,0.504511,0.755365,0,0.285714,6.140162,0.25,P
262,0,0.491883,0.713741,0.003817,0.071429,5.671296,1,P
7979,0.009044,0.508075,0.648828,0.008898,0.122963,6.101137,0.614458,N
75,0,0.497817,0.8,0,0,6.515152,0,P
566,0.062035,0.551489,0.849823,0.040636,0.176471,8.726592,0.333333,N
234,0.005348,0.547237,0.683761,0,0.034091,6.273256,0,N
1073,0.011631,0.480744,0.889096,0.182665,0.35,6.131403,0.52381,N
1554,0.004969,0.512778,0.725869,0.027671,0.068966,5.572672,0,N
196,0.001953,0.494141,0.770408,0,0.416667,5.981928,0.4,P
1382,0.004328,0.419784,0.620839,0,0.176471,6.154397,0.777778,P
211,0.041096,0.501712,0.810427,0.004739,0.214286,6.277778,0.666667,P
184,0,0.461539,0.679348,0,0.208333,5.742647,0.2,P
